0.27598,0.74071,0.30946,0.75822,0.88445,0.63815
0.65763,0.08478,0.15637,0.78148,0.15273,0.4716
0.59529,0.37398,0.10788,0.31511,0.30072,0.58326
0.04419,0.4695,0.37872,0.97548,0.18035,0.0061
0.34279,0.1859,0.37187,0.40994,0.69031,0.06429
0.73789,0.0479,0.7409,0.52564,0.65987,0.62931
0.93735,0.69103,0.74166,0.76188,0.56819,0.62662
0.16772,0.74864,0.47859,0.88021,0.15557,0.28642
0.70349,0.55148,0.21208,0.35359,0.75769,0.32752
0.29272,0.67327,0.75075,0.15805,0.57907,0.61113
0.27339,0.87592,0.20093,0.90998,0.56308,0.94092
0.80477,0.57743,0.87384,0.2204,0.85614,0.69825
0.51212,0.09842,0.19348,0.36209,0.13879,0.92521
0.01667,0.66259,0.31363,0.40357,0.17267,0.56909
0.14891,0.36858,0.20625,0.24062,0.19753,0.27233
0.45413,0.5406,0.43245,0.79711,0.25584,0.58946
0.55237,0.84784,0.62374,0.31804,0.36062,0.84741
0.40391,0.58006,0.83397,0.30289,0.79151,0.12805
0.25695,0.19607,0.69838,0.89814,0.77577,0.73369
0.33247,0.42977,0.25747,0.49813,0.89713,0.42788
0.4377,0.77843,0.71673,0.42255,0.94084,0.91718
0.55171,0.70004,0.58552,0.66395,0.61373,0.96292
0.88013,0.66408,0.9727,0.80006,0.57294,0.59574
0.0414,0.91299,0.11119,0.90371,0.15075,0.75264
0.18524,0.66788,0.79874,0.94157,0.19816,0.75833
0.59827,0.3955,0.65635,0.64649,0.29061,0.16599
0.46868,0.89765,0.74736,0.5206,0.24384,0.6797
0.95505,0.98357,0.84356,0.80022,0.68023,0.30757
0.02763,0.40185,0.26879,0.77591,0.0502,0.01177
0.59432,0.36657,0.66343,0.51523,0.47863,0.31762
0.10063,0.74862,0.24786,0.13606,0.7069,0.49691
0.87583,0.13568,0.96066,0.89809,0.15064,0.02428
0.3578,0.93577,0.69173,0.05504,0.37398,0.30202
0.23997,0.65067,0.90552,0.67038,0.22555,0.96782
0.83348,0.02784,0.44849,0.46815,0.84311,0.87363
0.58997,0.22327,0.15945,0.60484,0.51462,0.15725
0.59758,0.26525,0.80896,0.75913,0.49274,0.44638
0.23216,0.69935,0.23145,0.53342,0.42928,0.10209
