0.010577,0.47042,0.22758,0.92213,0.25903,0.75918
0.81646,0.79954,0.62739,0.84803,0.69318,0.1487
0.99503,0.60488,0.42966,0.1096,0.5209,0.20206
0.19346,0.74368,0.045406,0.3059,0.96781,0.19725
0.99489,0.52212,0.21543,0.30754,0.27347,0.13696
0.40632,0.51069,0.27143,0.78164,0.24299,0.50078
0.29232,0.10547,0.42317,0.0035482,0.4849,0.36447
0.28466,0.85205,0.17562,0.11768,0.027967,0.24369
0.76862,0.10357,0.26002,0.85897,0.53348,0.31038
0.21333,0.26145,0.10599,0.061248,0.075046,0.10479
0.56792,0.4368,0.59087,0.057172,0.32451,0.7547
0.1665,0.34776,0.19639,0.77865,0.058325,0.51442
0.65196,0.82354,0.53277,0.44753,0.25301,0.91603
0.7493,0.78088,0.57724,0.083343,0.60905,0.60522
0.88401,0.023262,0.13692,0.023347,0.97795,0.94285
0.83705,0.2605,0.77417,0.13085,0.50776,0.82332
0.79304,0.87912,0.74939,0.9247,0.93774,0.14418
0.10574,0.75826,0.50514,0.83103,0.0087411,0.27877
0.44518,0.37748,0.77699,0.94092,0.40678,0.23954
0.25467,0.5993,0.9162,0.41158,0.70315,0.82355
0.65073,0.12072,0.29634,0.93701,0.43678,0.2346
0.056077,0.53637,0.49161,0.12722,0.44915,0.45781
0.83524,0.84927,0.49788,0.59008,0.23085,0.079938
0.92224,0.0087729,0.67661,0.35549,0.6025,0.92515
0.53001,0.018045,0.44052,0.15168,0.14719,0.79927
0.66331,0.63527,0.82096,0.22589,0.79361,0.63535
0.32027,0.7414,0.64985,0.73122,0.44674,0.34104
0.98542,0.16186,0.86524,0.18943,0.70687,0.74369
0.82668,0.59117,0.05072,0.23019,0.023025,0.73328
0.54764,0.59609,0.3622,0.49644,0.54451,0.77057
0.63723,0.46198,0.42586,0.48937,0.32291,0.15782
0.78924,0.53506,0.69651,0.90797,0.12832,0.34129
0.67469,0.87727,0.65567,0.073662,0.94501,0.47669
0.080601,0.7211,0.82114,0.38269,0.85524,0.96331
0.020598,0.35184,0.24252,0.75757,0.81619,0.60371
0.96041,0.98464,0.18807,0.35936,0.39033,0.85144
0.92011,0.34415,0.58115,0.95112,0.75884,0.91296
0.24491,0.95364,0.064847,0.98806,0.76918,0.63762
0.89156,0.67479,0.25965,0.089285,0.36127,0.75306
0.30985,0.85492,0.35668,0.76358,0.90282,0.58027
0.1879,0.091726,0.22912,0.52106,0.63631,0.61317
0.37214,0.52125,0.12264,0.9203,0.40872,0.18182
0.37792,0.36659,0.87701,0.40842,0.53611,0.35798
0.2387,0.55997,0.78783,0.6618,0.41836,0.15288
0.24117,0.4888,0.89457,0.53438,0.30524,0.21389
0.9451,0.6055,0.019603,0.34774,0.86436,0.79664
0.96703,0.26787,0.42614,0.51002,0.79323,0.96823
0.63107,0.053297,0.16598,0.094806,0.40783,0.93883
0.18414,0.82431,0.98967,0.47432,0.22541,0.073185
0.25709,0.64125,0.66762,0.12014,0.56925,0.4657
0.85578,0.16577,0.41689,0.46242,0.81861,0.96794
0.84237,0.94927,0.78308,0.70258,0.78388,0.12085
0.60976,0.058768,0.24497,0.77302,0.58688,0.23675
0.63718,0.16894,0.40044,0.32888,0.89965,0.0012195
0.25649,0.30937,0.92594,0.30494,0.69547,0.10123
0.29395,0.29942,0.91937,0.48159,0.98006,0.70972
0.86074,0.97441,0.090873,0.4146,0.68132,0.079799
0.055952,0.036566,0.6645,0.31355,0.77347,0.72125
0.40914,0.25513,0.25931,0.88221,0.66066,0.7951
0.7912,0.40588,0.13895,0.675,0.91285,0.8989
0.23022,0.1026,0.079885,0.65285,0.63122,0.79926
0.30849,0.56324,0.59779,0.33265,0.036221,0.70817
0.54419,0.18337,0.33231,0.14364,0.26737,0.83592
0.53262,0.10741,0.83235,0.80963,0.66231,0.96255
0.21241,0.54043,0.10871,0.041636,0.88732,0.7229
0.55162,0.83648,0.67078,0.35492,0.23918,0.3474
0.6958,0.92015,0.030299,0.52991,0.71652,0.26633
0.41675,0.76845,0.21739,0.47513,0.055297,0.021319
0.051242,0.92406,0.67915,0.66599,0.276,0.31771
0.6267,0.16126,0.059848,0.48298,0.29152,0.10667
0.87548,0.27289,0.60332,0.96014,0.83113,0.31108
0.2234,0.0011858,0.79912,0.46605,0.42128,0.063364
0.37553,0.97674,0.21918,0.31635,0.2174,0.14038
0.8522,0.38558,0.74783,0.58815,0.98116,0.11924
0.60447,0.48189,0.88189,0.20828,0.059504,0.88969
0.0088514,0.52067,0.058077,0.81372,0.026627,0.35902
0.49256,0.80415,0.21434,0.39318,0.055125,0.42511
0.23186,0.97148,0.7371,0.7961,0.1762,0.15069
0.080214,0.58188,0.062946,0.44109,0.82108,0.21513
0.71942,0.73697,0.93197,0.090109,0.40735,0.084758
0.76581,0.7984,0.030879,0.79815,0.91261,0.68411
0.83025,0.86592,0.85528,0.39138,0.34749,0.069301
0.86939,0.13419,0.10629,0.43466,0.019164,0.75805
0.7122,0.27426,0.73419,0.78659,0.31067,0.66922
0.17488,0.70302,0.54628,0.57569,0.45736,0.71521
0.87541,0.6558,0.78205,0.49732,0.78114,0.45693
0.97958,0.39621,0.10097,0.45038,0.20465,0.80687
0.70795,0.19908,0.15515,0.80606,0.28898,0.053475
0.66153,0.86135,0.24241,0.42005,0.6691,0.41096
0.48249,0.38539,0.016498,0.94207,0.41473,0.85872
0.2752,0.40389,0.72876,0.74278,0.59803,0.76183
0.86638,0.095487,0.5233,0.79738,0.92724,0.89213
0.28922,0.68172,0.72998,0.68949,0.94401,0.1175
0.92097,0.87694,0.06427,0.062938,0.63656,0.65071
0.57244,0.8995,0.89831,0.80924,0.23913,0.10185
0.71145,0.81745,0.86392,0.030014,0.17074,0.32213
0.56192,0.052463,0.65532,0.66467,0.20807,0.43464
0.49438,0.96133,0.33715,0.81201,0.8798,0.50049
0.089165,0.47295,0.15984,0.9158,0.58819,0.39763
0.28463,0.24941,0.98356,0.022593,0.8879,0.024455
0.18901,0.34037,0.96552,0.73011,0.75791,0.61164
0.50544,0.88727,0.717,0.75838,0.72753,0.44905
0.32904,0.017766,0.080703,0.085111,0.67911,0.23137
0.95613,0.4309,0.25471,0.2974,0.13269,0.45145
0.11874,0.595,0.04887,0.069495,0.84561,0.409
0.72546,0.089538,0.1644,0.83351,0.54179,0.65931
0.83258,0.39939,0.59696,0.13441,0.29422,0.58442
0.22142,0.97814,0.40374,0.015398,0.86552,0.45349
0.64566,0.98256,0.68984,0.14918,0.4776,0.65603
0.9881,0.58708,0.89664,0.8039,0.50192,0.14736
0.22579,0.30808,0.84497,0.012054,0.68668,0.85409
0.40015,0.79646,0.096511,0.014418,0.83378,0.46353
0.30741,0.62372,0.89982,0.52076,0.45324,0.11597
0.33584,0.68588,0.36856,0.78395,0.0049238,0.35155
0.13775,0.47303,0.74765,0.10622,0.79043,0.2153
0.96536,0.63531,0.9087,0.88108,0.41145,0.23243
0.82572,0.8863,0.76347,0.38363,0.0091892,0.50114
0.048143,0.92681,0.89711,0.42164,0.13404,0.53309
0.55342,0.55817,0.5895,0.54111,0.94391,0.085177
0.99204,0.56516,0.18101,0.60764,0.5543,0.73034
0.51761,0.54392,0.11355,0.87292,0.46846,0.18524
0.063146,0.6739,0.27702,0.037771,0.057978,0.62154
0.6406,0.0018061,0.74035,0.92034,0.14958,0.22346
0.98539,0.62261,0.64409,0.24852,0.98523,0.67188
0.79891,0.19745,0.28804,0.62263,0.13864,0.56299
0.76143,0.36594,0.13417,0.79443,0.67706,0.19562
0.64846,0.5927,0.99692,0.27348,0.9187,0.6141
0.18692,0.036192,0.5004,0.14125,0.054574,0.40894
0.73711,0.093754,0.65439,0.57905,0.75736,0.39201
0.65287,0.50187,0.76614,0.40835,0.75705,0.072825
0.49216,0.13916,0.46527,0.66335,0.11999,0.33145
0.79342,0.65365,0.74828,0.11023,0.19346,0.71629
0.7609,0.21477,0.34372,0.3705,0.11499,0.17991
